measure,asset,curr,gran,high,rfc3339
crypto_price,ADA,EUR,Hour,1064.17,2022-06-20T14:00:00Z
crypto_price,ADA,EUR,Hour,1085.89,2022-06-20T15:00:00Z
crypto_price,ADA,EUR,Hour,1078.54,2022-06-20T16:00:00Z
crypto_price,ADA,EUR,Hour,1055.96,2022-06-20T17:00:00Z
crypto_price,ADA,EUR,Hour,1044.8,2022-06-20T18:00:00Z
crypto_price,ADA,EUR,Hour,1049.63,2022-06-20T19:00:00Z
crypto_price,ADA,EUR,Hour,1055.93,2022-06-20T20:00:00Z
crypto_price,ADA,EUR,Hour,1067.45,2022-06-20T21:00:00Z
crypto_price,ADA,EUR,Hour,1050.21,2022-06-20T22:00:00Z
crypto_price,ADA,EUR,Hour,1053.47,2022-06-20T23:00:00Z
crypto_price,ADA,EUR,Hour,1073.24,2022-06-21T00:00:00Z
crypto_price,ADA,EUR,Hour,1076.7,2022-06-21T01:00:00Z
crypto_price,ADA,EUR,Hour,1076.41,2022-06-21T02:00:00Z
crypto_price,ADA,EUR,Hour,1064.24,2022-06-21T03:00:00Z
crypto_price,ADA,EUR,Hour,1073.58,2022-06-21T04:00:00Z
crypto_price,ADA,EUR,Hour,1077.16,2022-06-21T05:00:00Z
crypto_price,ADA,EUR,Hour,1096.96,2022-06-21T06:00:00Z
crypto_price,ADA,EUR,Hour,1105.02,2022-06-21T07:00:00Z
crypto_price,ADA,EUR,Hour,1088.51,2022-06-21T08:00:00Z
crypto_price,ADA,EUR,Hour,1104.52,2022-06-21T09:00:00Z
crypto_price,ADA,EUR,Hour,1097.5,2022-06-21T10:00:00Z
crypto_price,ADA,EUR,Hour,1101.08,2022-06-21T11:00:00Z
crypto_price,ADA,EUR,Hour,1083.87,2022-06-21T12:00:00Z
crypto_price,ADA,EUR,Hour,1088.7,2022-06-21T13:00:00Z
crypto_price,ADA,EUR,Hour,1123.33,2022-06-21T14:00:00Z
crypto_price,ADA,EUR,Hour,1120.69,2022-06-21T15:00:00Z
crypto_price,ADA,EUR,Hour,1109.65,2022-06-21T16:00:00Z
crypto_price,ADA,EUR,Hour,1109.01,2022-06-21T17:00:00Z
crypto_price,ADA,EUR,Hour,1093.59,2022-06-21T18:00:00Z
crypto_price,ADA,EUR,Hour,1086.07,2022-06-21T19:00:00Z
crypto_price,ADA,EUR,Hour,1070.76,2022-06-21T20:00:00Z
crypto_price,ADA,EUR,Hour,1066.94,2022-06-21T21:00:00Z
crypto_price,ADA,EUR,Hour,1073.86,2022-06-21T22:00:00Z
crypto_price,ADA,EUR,Hour,1080.06,2022-06-21T23:00:00Z
crypto_price,ADA,EUR,Hour,1070.18,2022-06-22T00:00:00Z
crypto_price,ADA,EUR,Hour,1028.52,2022-06-22T07:00:00Z
crypto_price,ADA,EUR,Hour,1023.76,2022-06-22T08:00:00Z
crypto_price,ADA,EUR,Hour,1030.83,2022-06-22T09:00:00Z
crypto_price,ADA,EUR,Hour,1037.59,2022-06-22T10:00:00Z
crypto_price,ADA,EUR,Hour,1037.12,2022-06-22T11:00:00Z
crypto_price,ADA,EUR,Hour,1043.67,2022-06-22T12:00:00Z
crypto_price,ADA,EUR,Hour,1029.73,2022-06-22T13:00:00Z
crypto_price,ADA,EUR,Hour,1057.02,2022-06-22T14:00:00Z
crypto_price,ADA,EUR,Hour,1048.07,2022-06-22T15:00:00Z
crypto_price,ADA,EUR,Hour,1017.45,2022-06-22T16:00:00Z
crypto_price,ADA,EUR,Hour,1020.21,2022-06-22T17:00:00Z
crypto_price,ADA,EUR,Hour,1023.5,2022-06-22T18:00:00Z
crypto_price,ADA,EUR,Hour,1023.47,2022-06-22T19:00:00Z
crypto_price,ADA,EUR,Hour,1016.26,2022-06-22T20:00:00Z
crypto_price,ADA,EUR,Hour,995.33,2022-06-22T21:00:00Z
crypto_price,ADA,EUR,Hour,1004.24,2022-06-22T22:00:00Z
crypto_price,ADA,EUR,Hour,1004.78,2022-06-22T23:00:00Z
crypto_price,ADA,EUR,Hour,995.79,2022-06-23T00:00:00Z
crypto_price,ADA,EUR,Hour,1020.02,2022-06-23T01:00:00Z
crypto_price,ADA,EUR,Hour,1027.46,2022-06-23T02:00:00Z
crypto_price,ADA,EUR,Hour,1026.55,2022-06-23T03:00:00Z
crypto_price,ADA,EUR,Hour,1017.96,2022-06-23T04:00:00Z
crypto_price,ADA,EUR,Hour,1030.44,2022-06-23T05:00:00Z
crypto_price,ADA,EUR,Hour,1026.98,2022-06-23T06:00:00Z
crypto_price,ADA,EUR,Hour,1040.71,2022-06-23T07:00:00Z
crypto_price,ADA,EUR,Hour,1039.8,2022-06-23T08:00:00Z
crypto_price,ADA,EUR,Hour,1047.76,2022-06-23T09:00:00Z
crypto_price,ADA,EUR,Hour,1056.99,2022-06-23T10:00:00Z
crypto_price,ADA,EUR,Hour,1057.05,2022-06-23T11:00:00Z
crypto_price,ADA,EUR,Hour,1054.04,2022-06-23T12:00:00Z
crypto_price,ADA,EUR,Hour,1066.66,2022-06-23T13:00:00Z
crypto_price,ADA,EUR,Hour,1051.38,2022-06-23T14:00:00Z
crypto_price,ADA,EUR,Hour,1055.35,2022-06-23T15:00:00Z
crypto_price,ADA,EUR,Hour,1042.1,2022-06-23T16:00:00Z
crypto_price,ADA,EUR,Hour,1037.48,2022-06-23T17:00:00Z
crypto_price,ADA,EUR,Hour,1042.08,2022-06-23T18:00:00Z
crypto_price,ADA,EUR,Hour,1047.55,2022-06-23T19:00:00Z
crypto_price,ADA,EUR,Hour,1070.5,2022-06-23T20:00:00Z
crypto_price,ADA,EUR,Hour,1080.54,2022-06-23T21:00:00Z
crypto_price,ADA,EUR,Hour,1068.25,2022-06-23T22:00:00Z
crypto_price,ADA,EUR,Hour,1084.33,2022-06-23T23:00:00Z
crypto_price,ADA,EUR,Hour,1089.36,2022-06-24T00:00:00Z
crypto_price,ADA,EUR,Hour,1086.81,2022-06-24T01:00:00Z
crypto_price,ADA,EUR,Hour,1093.06,2022-06-24T02:00:00Z
crypto_price,ADA,EUR,Hour,1094.26,2022-06-24T03:00:00Z
crypto_price,ADA,EUR,Hour,1091.9,2022-06-24T04:00:00Z
crypto_price,ADA,EUR,Hour,1089.27,2022-06-24T05:00:00Z
crypto_price,ADA,EUR,Hour,1082.45,2022-06-24T06:00:00Z
crypto_price,ADA,EUR,Hour,1079.07,2022-06-24T07:00:00Z
crypto_price,ADA,EUR,Hour,1091.58,2022-06-24T08:00:00Z
crypto_price,ADA,EUR,Hour,1100.94,2022-06-24T09:00:00Z
crypto_price,ADA,EUR,Hour,1088.68,2022-06-24T10:00:00Z
crypto_price,ADA,EUR,Hour,1104.15,2022-06-24T11:00:00Z
crypto_price,ADA,EUR,Hour,1137.44,2022-06-24T12:00:00Z
crypto_price,ADA,EUR,Hour,1150.8,2022-06-24T13:00:00Z
crypto_price,ADA,EUR,Hour,1145.94,2022-06-24T14:00:00Z
crypto_price,ADA,EUR,Hour,1140.83,2022-06-24T15:00:00Z
crypto_price,ADA,EUR,Hour,1137.0,2022-06-24T16:00:00Z
crypto_price,ADA,EUR,Hour,1145.32,2022-06-24T17:00:00Z
crypto_price,ADA,EUR,Hour,1144.12,2022-06-24T18:00:00Z
crypto_price,ADA,EUR,Hour,1157.9,2022-06-24T19:00:00Z
crypto_price,ADA,EUR,Hour,1162.73,2022-06-24T20:00:00Z
crypto_price,ADA,EUR,Hour,1155.87,2022-06-24T21:00:00Z
crypto_price,ADA,EUR,Hour,1161.18,2022-06-24T22:00:00Z
crypto_price,ADA,EUR,Hour,1166.93,2022-06-24T23:00:00Z
crypto_price,ADA,EUR,Hour,1162.73,2022-06-25T00:00:00Z
crypto_price,ADA,EUR,Hour,1152.82,2022-06-25T01:00:00Z
crypto_price,ADA,EUR,Hour,1159.5,2022-06-25T02:00:00Z
crypto_price,ADA,EUR,Hour,1144.29,2022-06-25T03:00:00Z
crypto_price,ADA,EUR,Hour,1159.87,2022-06-25T04:00:00Z
crypto_price,ADA,EUR,Hour,1158.15,2022-06-25T05:00:00Z
crypto_price,ADA,EUR,Hour,1155.82,2022-06-25T06:00:00Z
crypto_price,ADA,EUR,Hour,1157.83,2022-06-25T07:00:00Z
crypto_price,ADA,EUR,Hour,1172.81,2022-06-25T08:00:00Z
crypto_price,ADA,EUR,Hour,1166.0,2022-06-25T09:00:00Z
crypto_price,ADA,EUR,Hour,1165.6,2022-06-25T10:00:00Z
crypto_price,ADA,EUR,Hour,1164.29,2022-06-25T11:00:00Z
crypto_price,ADA,EUR,Hour,1155.19,2022-06-25T12:00:00Z
crypto_price,ADA,EUR,Hour,1135.54,2022-06-25T13:00:00Z
crypto_price,ADA,EUR,Hour,1138.63,2022-06-25T14:00:00Z
crypto_price,ADA,EUR,Hour,1133.57,2022-06-25T15:00:00Z
crypto_price,ADA,EUR,Hour,1124.05,2022-06-25T16:00:00Z
crypto_price,ADA,EUR,Hour,1132.65,2022-06-25T17:00:00Z
crypto_price,ADA,EUR,Hour,1135.51,2022-06-25T18:00:00Z
crypto_price,ADA,EUR,Hour,1151.56,2022-06-25T19:00:00Z
crypto_price,ADA,EUR,Hour,1145.0,2022-06-25T20:00:00Z
crypto_price,ADA,EUR,Hour,1148.11,2022-06-25T21:00:00Z
crypto_price,ADA,EUR,Hour,1185.76,2022-06-25T22:00:00Z
crypto_price,ADA,EUR,Hour,1179.44,2022-06-25T23:00:00Z
crypto_price,ADA,EUR,Hour,1179.04,2022-06-26T00:00:00Z
crypto_price,ADA,EUR,Hour,1177.18,2022-06-26T01:00:00Z
crypto_price,ADA,EUR,Hour,1173.18,2022-06-26T02:00:00Z
crypto_price,ADA,EUR,Hour,1169.1,2022-06-26T03:00:00Z
crypto_price,ADA,EUR,Hour,1169.99,2022-06-26T04:00:00Z
crypto_price,ADA,EUR,Hour,1174.29,2022-06-26T05:00:00Z
crypto_price,ADA,EUR,Hour,1178.05,2022-06-26T06:00:00Z
crypto_price,ADA,EUR,Hour,1183.39,2022-06-26T07:00:00Z
crypto_price,ADA,EUR,Hour,1175.36,2022-06-26T08:00:00Z
crypto_price,ADA,EUR,Hour,1181.5,2022-06-26T09:00:00Z
crypto_price,ADA,EUR,Hour,1177.31,2022-06-26T10:00:00Z
crypto_price,ADA,EUR,Hour,1181.35,2022-06-26T11:00:00Z
crypto_price,ADA,EUR,Hour,1207.23,2022-06-26T12:00:00Z
crypto_price,ADA,EUR,Hour,1178.93,2022-06-26T13:00:00Z
crypto_price,ADA,EUR,Hour,1166.39,2022-06-26T14:00:00Z
crypto_price,ADA,EUR,Hour,1167.97,2022-06-26T15:00:00Z
crypto_price,ADA,EUR,Hour,1161.25,2022-06-26T16:00:00Z
crypto_price,ADA,EUR,Hour,1163.38,2022-06-26T17:00:00Z
crypto_price,ADA,EUR,Hour,1161.87,2022-06-26T18:00:00Z
crypto_price,ADA,EUR,Hour,1157.04,2022-06-26T19:00:00Z
crypto_price,ADA,EUR,Hour,1165.04,2022-06-26T20:00:00Z
crypto_price,ADA,EUR,Hour,1184.09,2022-06-26T21:00:00Z
crypto_price,ADA,EUR,Hour,1176.7,2022-06-26T22:00:00Z
crypto_price,ADA,EUR,Hour,1149.47,2022-06-26T23:00:00Z
crypto_price,ADA,EUR,Hour,1134.13,2022-06-27T00:00:00Z
crypto_price,ADA,EUR,Hour,1147.47,2022-06-27T01:00:00Z
crypto_price,ADA,EUR,Hour,1151.81,2022-06-27T02:00:00Z
crypto_price,ADA,EUR,Hour,1155.04,2022-06-27T03:00:00Z
crypto_price,ADA,EUR,Hour,1156.35,2022-06-27T04:00:00Z
crypto_price,ADA,EUR,Hour,1158.23,2022-06-27T05:00:00Z
crypto_price,ADA,EUR,Hour,1151.18,2022-06-27T06:00:00Z
crypto_price,ADA,EUR,Hour,1156.42,2022-06-27T07:00:00Z
crypto_price,ADA,EUR,Hour,1160.75,2022-06-27T08:00:00Z
crypto_price,ADA,EUR,Hour,1165.9,2022-06-27T09:00:00Z
crypto_price,ADA,EUR,Hour,1168.37,2022-06-27T10:00:00Z
crypto_price,ADA,EUR,Hour,1165.85,2022-06-27T11:00:00Z
crypto_price,ADA,EUR,Hour,1155.66,2022-06-27T12:00:00Z
crypto_price,ADA,EUR,Hour,1150.09,2022-06-27T13:00:00Z
crypto_price,ADA,EUR,Hour,1119.13,2022-06-27T14:00:00Z
crypto_price,ADA,EUR,Hour,1125.94,2022-06-27T15:00:00Z
crypto_price,ADA,EUR,Hour,1120.38,2022-06-27T16:00:00Z
crypto_price,ADA,EUR,Hour,1122.87,2022-06-27T17:00:00Z
crypto_price,ADA,EUR,Hour,1120.59,2022-06-27T18:00:00Z
crypto_price,ADA,EUR,Hour,1132.14,2022-06-27T19:00:00Z
crypto_price,ADA,EUR,Hour,1133.07,2022-06-27T20:00:00Z
crypto_price,ADA,EUR,Hour,1136.66,2022-06-27T21:00:00Z
crypto_price,ADA,EUR,Hour,1133.36,2022-06-27T22:00:00Z
crypto_price,ADA,EUR,Hour,1136.71,2022-06-27T23:00:00Z
crypto_price,ADA,EUR,Hour,1127.07,2022-06-28T00:00:00Z
crypto_price,ADA,EUR,Hour,1121.64,2022-06-28T01:00:00Z
crypto_price,ADA,EUR,Hour,1107.12,2022-06-28T02:00:00Z
crypto_price,ADA,EUR,Hour,1111.12,2022-06-28T03:00:00Z
crypto_price,ADA,EUR,Hour,1116.42,2022-06-28T04:00:00Z
crypto_price,ADA,EUR,Hour,1121.97,2022-06-28T05:00:00Z
crypto_price,ADA,EUR,Hour,1121.54,2022-06-28T06:00:00Z
crypto_price,ADA,EUR,Hour,1134.86,2022-06-28T07:00:00Z
crypto_price,ADA,EUR,Hour,1142.27,2022-06-28T08:00:00Z
crypto_price,ADA,EUR,Hour,1158.72,2022-06-28T09:00:00Z
crypto_price,ADA,EUR,Hour,1155.91,2022-06-28T10:00:00Z
crypto_price,ADA,EUR,Hour,1155.44,2022-06-28T11:00:00Z
crypto_price,ADA,EUR,Hour,1157.9,2022-06-28T12:00:00Z
crypto_price,ADA,EUR,Hour,1160.65,2022-06-28T13:00:00Z
crypto_price,ADA,EUR,Hour,1167.35,2022-06-28T14:00:00Z
crypto_price,ADA,EUR,Hour,1144.77,2022-06-28T15:00:00Z
crypto_price,ADA,EUR,Hour,1124.4,2022-06-28T16:00:00Z
crypto_price,ADA,EUR,Hour,1129.76,2022-06-28T17:00:00Z
crypto_price,ADA,EUR,Hour,1118.43,2022-06-28T18:00:00Z
crypto_price,ADA,EUR,Hour,1104.56,2022-06-28T19:00:00Z
crypto_price,ADA,EUR,Hour,1102.2,2022-06-28T20:00:00Z
crypto_price,ADA,EUR,Hour,1103.98,2022-06-28T21:00:00Z
crypto_price,ADA,EUR,Hour,1109.2,2022-06-28T22:00:00Z
crypto_price,ADA,EUR,Hour,1090.36,2022-06-28T23:00:00Z
crypto_price,ADA,EUR,Hour,1086.79,2022-06-29T00:00:00Z
crypto_price,ADA,EUR,Hour,1084.14,2022-06-29T01:00:00Z
crypto_price,ADA,EUR,Hour,1092.65,2022-06-29T02:00:00Z
crypto_price,ADA,EUR,Hour,1091.92,2022-06-29T03:00:00Z
crypto_price,ADA,EUR,Hour,1086.47,2022-06-29T04:00:00Z
crypto_price,ADA,EUR,Hour,1093.54,2022-06-29T05:00:00Z
crypto_price,ADA,EUR,Hour,1077.41,2022-06-29T06:00:00Z
crypto_price,ADA,EUR,Hour,1066.28,2022-06-29T07:00:00Z
crypto_price,ADA,EUR,Hour,1074.24,2022-06-29T08:00:00Z
crypto_price,ADA,EUR,Hour,1070.68,2022-06-29T09:00:00Z
crypto_price,ADA,EUR,Hour,1075.16,2022-06-29T10:00:00Z
crypto_price,ADA,EUR,Hour,1072.26,2022-06-29T11:00:00Z
crypto_price,ADA,EUR,Hour,1063.76,2022-06-29T12:00:00Z
crypto_price,ADA,EUR,Hour,1053.52,2022-06-29T13:00:00Z
crypto_price,ADA,EUR,Hour,1058.0,2022-06-29T14:00:00Z
crypto_price,ADA,EUR,Hour,1065.11,2022-06-29T15:00:00Z
crypto_price,ADA,EUR,Hour,1064.02,2022-06-29T16:00:00Z
crypto_price,ADA,EUR,Hour,1051.86,2022-06-29T17:00:00Z
crypto_price,ADA,EUR,Hour,1056.5,2022-06-29T18:00:00Z
crypto_price,ADA,EUR,Hour,1056.83,2022-06-29T19:00:00Z
crypto_price,ADA,EUR,Hour,1072.64,2022-06-29T20:00:00Z
crypto_price,ADA,EUR,Hour,1062.67,2022-06-29T21:00:00Z
crypto_price,ADA,EUR,Hour,1065.46,2022-06-29T22:00:00Z
crypto_price,ADA,EUR,Hour,1060.69,2022-06-29T23:00:00Z
crypto_price,ADA,EUR,Hour,1052.25,2022-06-30T00:00:00Z
crypto_price,ADA,EUR,Hour,1044.73,2022-06-30T01:00:00Z
crypto_price,ADA,EUR,Hour,1040.56,2022-06-30T02:00:00Z
crypto_price,ADA,EUR,Hour,1044.94,2022-06-30T03:00:00Z
crypto_price,ADA,EUR,Hour,1046.01,2022-06-30T04:00:00Z
crypto_price,ADA,EUR,Hour,1044.72,2022-06-30T05:00:00Z
crypto_price,ADA,EUR,Hour,1041.94,2022-06-30T06:00:00Z
crypto_price,ADA,EUR,Hour,1016.24,2022-06-30T07:00:00Z
crypto_price,ADA,EUR,Hour,1011.63,2022-06-30T08:00:00Z
crypto_price,ADA,EUR,Hour,1006.8,2022-06-30T09:00:00Z
crypto_price,ADA,EUR,Hour,986.04,2022-06-30T10:00:00Z
crypto_price,ADA,EUR,Hour,982.33,2022-06-30T11:00:00Z
crypto_price,ADA,EUR,Hour,981.77,2022-06-30T12:00:00Z
crypto_price,ADA,EUR,Hour,992.81,2022-06-30T13:00:00Z
crypto_price,ADA,EUR,Hour,970.03,2022-06-30T14:00:00Z
crypto_price,ADA,EUR,Hour,983.21,2022-06-30T15:00:00Z
crypto_price,ADA,EUR,Hour,986.81,2022-06-30T16:00:00Z
crypto_price,ADA,EUR,Hour,986.91,2022-06-30T17:00:00Z
crypto_price,ADA,EUR,Hour,987.65,2022-06-30T18:00:00Z
crypto_price,ADA,EUR,Hour,975.23,2022-06-30T19:00:00Z
crypto_price,ADA,EUR,Hour,974.54,2022-06-30T20:00:00Z
crypto_price,ADA,EUR,Hour,966.89,2022-06-30T21:00:00Z
crypto_price,ADA,EUR,Hour,978.44,2022-06-30T22:00:00Z
crypto_price,ADA,EUR,Hour,977.95,2022-06-30T23:00:00Z
crypto_price,ADA,EUR,Hour,1024.11,2022-07-01T00:00:00Z
crypto_price,ADA,EUR,Hour,1047.9,2022-07-01T01:00:00Z
crypto_price,ADA,EUR,Hour,1048.11,2022-07-01T02:00:00Z
crypto_price,ADA,EUR,Hour,1043.56,2022-07-01T03:00:00Z
crypto_price,ADA,EUR,Hour,1009.51,2022-07-01T04:00:00Z
crypto_price,ADA,EUR,Hour,1004.83,2022-07-01T05:00:00Z
crypto_price,ADA,EUR,Hour,1009.78,2022-07-01T06:00:00Z
crypto_price,ADA,EUR,Hour,1009.08,2022-07-01T07:00:00Z
crypto_price,ADA,EUR,Hour,1021.24,2022-07-01T08:00:00Z
crypto_price,ADA,EUR,Hour,1023.79,2022-07-01T09:00:00Z
crypto_price,ADA,EUR,Hour,1017.71,2022-07-01T10:00:00Z
crypto_price,ADA,EUR,Hour,994.57,2022-07-01T11:00:00Z
crypto_price,ADA,EUR,Hour,1006.73,2022-07-01T12:00:00Z
crypto_price,ADA,EUR,Hour,1010.27,2022-07-01T13:00:00Z
crypto_price,ADA,EUR,Hour,1024.93,2022-07-01T14:00:00Z
crypto_price,ADA,EUR,Hour,1017.51,2022-07-01T15:00:00Z
crypto_price,ADA,EUR,Hour,1015.2,2022-07-01T16:00:00Z
crypto_price,ADA,EUR,Hour,1022.38,2022-07-01T17:00:00Z
crypto_price,ADA,EUR,Hour,1029.66,2022-07-01T18:00:00Z
crypto_price,ADA,EUR,Hour,1026.81,2022-07-01T19:00:00Z
crypto_price,ADA,EUR,Hour,1026.81,2022-07-01T20:00:00Z
crypto_price,ADA,EUR,Hour,1026.17,2022-07-01T21:00:00Z
crypto_price,ADA,EUR,Hour,1024.74,2022-07-01T22:00:00Z
crypto_price,ADA,EUR,Hour,1021.26,2022-07-01T23:00:00Z
crypto_price,ADA,EUR,Hour,1016.49,2022-07-02T00:00:00Z
crypto_price,ADA,EUR,Hour,1010.85,2022-07-02T01:00:00Z
crypto_price,ADA,EUR,Hour,1015.94,2022-07-02T02:00:00Z
crypto_price,ADA,EUR,Hour,999.11,2022-07-02T03:00:00Z
crypto_price,ADA,EUR,Hour,995.44,2022-07-02T04:00:00Z
crypto_price,ADA,EUR,Hour,1002.98,2022-07-02T05:00:00Z
crypto_price,ADA,EUR,Hour,1003.86,2022-07-02T06:00:00Z
crypto_price,ADA,EUR,Hour,1005.5,2022-07-02T07:00:00Z
crypto_price,ADA,EUR,Hour,1000.16,2022-07-02T08:00:00Z
crypto_price,ADA,EUR,Hour,998.98,2022-07-02T09:00:00Z
crypto_price,ADA,EUR,Hour,999.48,2022-07-02T10:00:00Z
